VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,         172,      -4.621301845,      -7.054679866,     -0.7472661544,      -1.298317096,      -2.324790763,       2.864644871,       1.604486452,    0.004835508265,  -0.0005638538528,   -0.006444878763,   4.227467077e-12,   0.0002093211108,   -0.002392551116,    0.004835508265,   -0.006444878763,  -0.0005638538528,     -0.1166069463
          0,           0,         173,      -4.624117676,      -6.971520997,       -0.74980468,      -1.298640545,      -2.325580269,       2.861870943,        1.61735637,    0.004910821452,  -0.0005679342989,   -0.006491518475,   4.238395479e-12,    0.000209264868,   -0.002391908258,    0.004910821452,   -0.006491518475,  -0.0005679342989,     -0.1156495516
          0,           0,         174,      -4.626204029,      -6.891270901,     -0.7515816438,      -1.298710476,      -2.326086894,       2.859844808,       1.629235699,    0.004986094879,  -0.0005721547202,    -0.00653975811,     4.2486156e-12,   0.0002094000329,   -0.002393453199,    0.004986094879,    -0.00653975811,  -0.0005721547202,     -0.1147500668
          0,           0,         175,        -4.6281146,      -6.814531294,     -0.7531586579,      -1.298838195,      -2.326575516,       2.857998715,       1.640162331,    0.005061228088,  -0.0005764951926,   -0.006589369935,     4.2615867e-12,   0.0002097129743,   -0.002397030136,    0.005061228088,   -0.006589369935,  -0.0005764951926,     -0.1139042111
          0,           0,         176,      -4.629429423,      -6.741550537,     -0.7541181997,      -1.298771157,      -2.326785798,       2.856764615,       1.650173459,    0.005136163581,  -0.0005809609009,   -0.006640413214,   4.276547286e-12,   0.0002102160295,   -0.002402780082,    0.005136163581,   -0.006640413214,  -0.0005809609009,     -0.1131118376
          0,           0,         177,      -4.630485848,      -6.672403578,     -0.7548026333,      -1.298695705,      -2.326926972,       2.855795118,       1.659304902,    0.005210793685,  -0.0005855314897,   -0.006692655281,   4.290456123e-12,   0.0002108953628,   -0.002410544897,    0.005210793685,   -0.006692655281,  -0.0005855314897,     -0.1123689643
          0,           0,         178,      -4.631565575,      -6.607039304,      -0.755495896,        -1.2987815,      -2.327156877,       2.854804581,       1.667590447,    0.005285016998,  -0.0005901927995,   -0.006745934295,   4.303300632e-12,   0.0002117416768,    -0.00242021831,    0.005285016998,   -0.006745934295,  -0.0005901927995,      -0.111672829
          0,           0,         179,      -4.632821051,       -6.54533204,     -0.7563531037,      -1.299101992,      -2.327548764,       2.853636322,       1.675061134,    0.005358713585,  -0.0005949232893,   -0.006800004039,   4.310616513e-12,   0.0002127393054,   -0.002431621256,    0.005358713585,   -0.006800004039,  -0.0005949232893,      -0.111019796
          0,           0,         180,      -4.634218883,      -6.487114213,     -0.7573428717,      -1.299638975,      -2.328067935,       2.852324756,       1.681744654,    0.005431772009,  -0.0005997104905,      -0.006854722,   4.317169975e-12,   0.0002138839426,    -0.00244470452,    0.005431772009,      -0.006854722,  -0.0005997104905,     -0.1104078908
          0,           0,         181,      -4.635874796,      -6.432200286,     -0.7585862689,      -1.300445619,      -2.328802359,       2.850751678,       1.687664633,    0.005504038085,  -0.0006045259879,   -0.006909763385,    4.32016864e-12,   0.0002151585909,   -0.002459273817,    0.005504038085,   -0.006909763385,  -0.0006045259879,     -0.1098331768
          0,           0,         182,      -4.637802473,      -6.380404798,     -0.7601039169,      -1.301525226,      -2.329763345,       2.848904051,       1.692839508,    0.005575351314,  -0.0006093466004,   -0.006964863238,   4.320040634e-12,    0.000216546763,   -0.002475140697,    0.005575351314,   -0.006964863238,  -0.0006093466004,     -0.1092929514
          0,           0,         183,      -4.639702094,      -6.331550656,      -0.761600212,      -1.302704097,      -2.330808272,       2.847087217,       1.697283687,    0.005645570373,  -0.0006141614973,   -0.007019897762,   4.316989636e-12,   0.0002180395624,   -0.002492203472,    0.005645570373,   -0.007019897762,  -0.0006141614973,     -0.1087864391
          0,           0,         184,      -4.641840231,      -6.285460785,     -0.7633388566,       -1.30414503,      -2.332070005,        2.84502932,       1.701009808,    0.005714541414,  -0.0006189567631,   -0.007074707901,   4.311057785e-12,   0.0002196294728,   -0.002510376231,    0.005714541414,   -0.007074707901,  -0.0006189567631,     -0.1083125868
          0,           0,         185,      -4.644282938,      -6.241961183,     -0.7653853408,      -1.305873037,      -2.333576439,       2.842662599,       1.704027849,    0.005782098854,  -0.0006237127828,   -0.007129069455,   4.302167783e-12,   0.0002213062184,   -0.002529541521,    0.005782098854,   -0.007129069455,  -0.0006237127828,      -0.107869616
          0,           0,         186,      -4.647065106,       -6.20088447,     -0.7677734663,      -1.307896736,       -2.33535179,         2.8399504,       1.706344815,    0.005848076452,  -0.0006284075532,   -0.007182730927,   4.289556052e-12,   0.0002230564008,   -0.002549546199,    0.005848076452,   -0.007182730927,  -0.0006284075532,     -0.1074554272
          0,           0,         187,      -4.650159806,       -6.16207236,     -0.7704781867,      -1.310193602,      -2.337370522,       2.836919685,       1.707963958,     0.00591229437,  -0.0006330148745,    -0.00723539285,   4.273555908e-12,   0.0002248664318,   -0.002570234948,     0.00591229437,    -0.00723539285,  -0.0006330148745,     -0.1070675502
          0,           0,         188,      -4.653535661,      -6.125378248,     -0.7734722006,      -1.312716393,       -2.33959262,       2.833604522,       1.708883979,    0.005974606462,  -0.0006375199158,   -0.007286885709,    4.25439916e-12,   0.0002267250587,   -0.002591479152,    0.005974606462,   -0.007286885709,  -0.0006375199158,     -0.1067049219
          0,           0,         189,       -4.65714109,       -6.09066874,     -0.7767027712,      -1.315452652,      -2.342010471,       2.830053117,       1.709098445,    0.006034884699,  -0.0006419175155,   -0.007337150505,   4.229685054e-12,   0.0002286281909,   -0.002613232053,    0.006034884699,   -0.007337150505,  -0.0006419175155,     -0.1063678177
          0,           0,         190,       -4.66098078,      -6.057824362,     -0.7801748422,      -1.318413511,      -2.344634741,       2.826257171,       1.708595463,    0.006092986653,  -0.0006461963927,   -0.007386058297,   4.199432009e-12,   0.0002305698441,   -0.002635425252,    0.006092986653,   -0.007386058297,  -0.0006461963927,     -0.1060557703
          0,           0,         191,      -4.664926262,      -6.026739543,     -0.7837649207,      -1.321565542,      -2.347439871,       2.822345425,       1.707357455,    0.006148688791,  -0.0006503164472,   -0.007433150736,   4.164751852e-12,   0.0002325353731,   -0.002657891352,    0.006148688791,   -0.007433150736,  -0.0006503164472,     -0.1057650613
          0,           0,         192,      -4.668824089,      -5.997322438,     -0.7873367624,       -1.32478481,      -2.350321299,       2.818480139,       1.705361098,    0.006201811989,  -0.0006542555054,   -0.007478174379,   4.126499409e-12,   0.0002345141102,   -0.002680508422,    0.006201811989,   -0.007478174379,  -0.0006542555054,     -0.1054942502
          0,           0,         193,      -4.672809218,      -5.969494561,     -0.7910227894,      -1.328154044,      -2.353358443,       2.814518347,       1.702577344,    0.006252202172,  -0.0006579996512,   -0.007520970164,   4.084971087e-12,   0.0002364963576,   -0.002703165615,    0.006252202172,   -0.007520970164,  -0.0006579996512,     -0.1052428621
          0,           0,         194,      -4.676935731,      -5.943190067,     -0.7948767677,      -1.331720147,      -2.356598261,       2.810399613,       1.698971045,     0.00629970403,  -0.0006615374919,   -0.007561407871,   4.040350462e-12,   0.0002384738494,   -0.002725768451,     0.00629970403,   -0.007561407871,  -0.0006615374919,     -0.1050108844
          0,           0,         195,      -4.681078248,      -5.918355286,      -0.798792451,      -1.335418113,      -2.359990196,       2.806252835,       1.694500323,    0.006344069131,  -0.0006648370474,   -0.007599121966,   3.987079308e-12,   0.0002404368099,   -0.002748205194,    0.006344069131,   -0.007599121966,  -0.0006648370474,     -0.1047966272
          0,           0,         196,      -4.685132443,      -5.894948433,     -0.8026835367,      -1.339143078,      -2.363424001,       2.802189868,       1.689117585,    0.006385084223,  -0.0006678769961,   -0.007633868741,   3.930170831e-12,   0.0002423800349,    -0.00277041636,    0.006385084223,   -0.007633868741,  -0.0006678769961,     -0.1045995593
          0,           0,         197,      -4.689217682,      -5.872939406,     -0.8066631318,      -1.342980461,      -2.366991143,        2.79807844,        1.68276746,    0.006422584038,  -0.0006706506051,    -0.00766557124,   3.870019956e-12,   0.0002442977554,   -0.002792336006,    0.006422584038,    -0.00766557124,  -0.0006706506051,     -0.1044206819
          0,           0,         198,      -4.693196252,      -5.852309558,     -0.8106306564,      -1.346801939,      -2.370588113,       2.794065365,       1.675381367,    0.006456271959,  -0.0006731245401,    -0.00769384845,   3.806995234e-12,   0.0002461793895,   -0.002813843185,    0.006456271959,    -0.00769384845,  -0.0006731245401,     -0.1042590127
          0,           0,         199,      -4.697144244,      -5.833051894,     -0.8146652806,       -1.35060744,       -2.37420665,       2.790070048,       1.666887746,    0.006485929563,  -0.0006752837824,   -0.007718528707,   3.737311863e-12,   0.0002480174968,    -0.00283485285,    0.006485929563,   -0.007718528707,  -0.0006752837824,      -0.104115189
          0,           0,         200,      -4.700957709,       -5.81517129,     -0.8186924712,      -1.354307399,      -2.377763304,       2.786198816,       1.657185921,    0.006511217966,  -0.0006770923847,    -0.00773920113,   3.664764624e-12,   0.0002498016583,   -0.002855245912,    0.006511217966,    -0.00773920113,  -0.0006770923847,     -0.1039885914
          0,           0,         201,      -4.704605589,      -5.798684966,      -0.822705736,      -1.357771234,       -2.38115323,       2.782490968,       1.646179471,    0.006531878681,  -0.0006785345885,   -0.007755685599,   3.590195826e-12,   0.0002515246725,   -0.002874940056,    0.006531878681,   -0.007755685599,  -0.0006785345885,      -0.103880464
          0,           0,         202,      -4.708019122,      -5.783624094,     -0.8266536604,      -1.360973514,      -2.384334329,       2.779009733,       1.633714889,     0.00654744272,   -0.000679570338,   -0.007767524276,   3.502179717e-12,   0.0002531756051,   -0.002893810305,     0.00654744272,   -0.007767524276,   -0.000679570338,     -0.1037917195
          0,           0,         203,      -4.711121888,      -5.770051746,     -0.8305017777,      -1.363673954,      -2.387082423,       2.775849336,        1.61966714,    0.006557555341,  -0.0006801794552,   -0.007774486523,   3.411525816e-12,   0.0002547490545,   -0.002911794917,    0.006557555341,   -0.007774486523,  -0.0006801794552,     -0.1037245467
          0,           0,         204,      -4.713914862,      -5.758034945,     -0.8342678704,      -1.365834228,      -2.389383374,       2.773010745,        1.60377171,    0.006561861962,  -0.0006803365834,   -0.007776282513,   3.313787268e-12,   0.0002562370613,   -0.002928802915,    0.006561861962,   -0.007776282513,  -0.0006803365834,     -0.1036804168
          0,           0,         205,      -4.716361735,      -5.747623185,      -0.837927215,       -1.36727211,      -2.391025704,        2.77055413,       1.585936909,    0.006560112828,  -0.0006800249576,   -0.007772720619,   3.214315317e-12,    0.000257634537,   -0.002944776139,    0.006560112828,   -0.007772720619,  -0.0006800249576,     -0.1036605582
          0,           0,         206,      -4.718426154,      -5.738865159,     -0.8414724856,      -1.367861155,      -2.391925327,       2.768531255,       1.565787416,    0.006551948495,  -0.0006792195339,   -0.007763514591,   3.108105724e-12,   0.0002589339554,   -0.002959628563,    0.006551948495,   -0.007763514591,  -0.0006792195339,     -0.1036667999
          0,           0,         207,      -4.720195528,      -5.731822187,     -0.8449914303,      -1.367606482,       -2.39201909,        2.76685621,       1.543167588,    0.006537097549,  -0.0006778997643,   -0.007748429562,   3.000720644e-12,   0.0002601285366,   -0.002973282692,    0.006537097549,   -0.007748429562,  -0.0006778997643,     -0.1037004204
          0,           0,         208,      -4.721627152,      -5.726555735,      -0.848460167,      -1.366323263,      -2.391158449,       2.765587907,       1.517982463,    0.006515413759,  -0.0006760618658,   -0.007727422293,   2.887547235e-12,   0.0002612142378,   -0.002985692317,    0.006515413759,   -0.007727422293,  -0.0006760618658,     -0.1037634586
          0,           0,         209,      -4.722586553,       -5.72313245,     -0.8518173146,      -1.363767338,      -2.389096111,       2.764884287,       1.489535729,    0.006486605082,  -0.0006736812416,   -0.007700211642,   2.773997799e-12,   0.0002621840102,   -0.002996776869,    0.006486605082,   -0.007700211642,  -0.0006736812416,     -0.1038572925
          0,           0,         210,      -4.723046173,      -5.721628755,      -0.855010109,      -1.359998532,      -2.385860587,       2.764770675,       1.458029331,    0.006450496155,  -0.0006707446402,   -0.007666646142,   2.655264092e-12,   0.0002630322719,   -0.003006472549,    0.006450496155,   -0.007666646142,  -0.0006707446402,     -0.1039834184
          0,           0,         211,      -4.723072803,      -5.722144131,     -0.8581274667,      -1.354995902,      -2.381431723,       2.765188372,       1.423729757,    0.006406986856,  -0.0006672533742,   -0.007626740796,   2.524483697e-12,   0.0002637567783,   -0.003014753699,    0.006406986856,   -0.007626740796,  -0.0006672533742,     -0.1041446454
          0,           0,         212,      -4.722565504,      -5.724827472,     -0.8611117398,      -1.348681852,      -2.375682784,       2.766251459,       1.387076134,    0.006355835121,  -0.0006631923933,   -0.007580323581,   2.395217717e-12,   0.0002643532047,   -0.003021570888,    0.006355835121,   -0.007580323581,  -0.0006631923933,     -0.1043438637
          0,           0,         213,      -4.721485678,      -5.730167363,     -0.8639760812,      -1.341119081,      -2.368687768,       2.768000919,       1.349450257,    0.006296727184,  -0.0006585486813,   -0.007527245718,   2.262791907e-12,   0.0002648166481,   -0.003026868075,    0.006296727184,   -0.007527245718,  -0.0006585486813,     -0.1045858685
          0,           0,         214,      -4.719166031,      -5.744507639,     -0.8666590324,      -1.332017461,      -2.360187379,       2.771226188,       1.309698382,    0.006227446364,  -0.0006532681595,   -0.007466889086,   2.126652454e-12,   0.0002651361128,   -0.003030519578,    0.006227446364,   -0.007466889086,  -0.0006532681595,      -0.104901451
          0,           0,         215,      -4.715000713,      -5.771336664,     -0.8691356367,      -1.320436051,      -2.349322938,       2.776846927,       1.285102865,    0.006145837714,  -0.0006472517895,   -0.007398121672,   1.988455414e-12,   0.0002652942734,   -0.003032327366,    0.006145837714,   -0.007398121672,  -0.0006472517895,     -0.1053154703
          0,           0,         216,      -4.710278924,      -5.802943037,     -0.8716161695,      -1.307125963,      -2.336724846,       2.783750887,       1.308586867,    0.006053099212,   -0.000640551525,   -0.007321537307,   1.852897914e-12,   0.0002652977814,   -0.003032367467,    0.006053099212,   -0.007321537307,   -0.000640551525,      -0.105822076
          0,           0,         217,      -4.706313926,      -5.833260874,     -0.8742841355,      -1.294286551,      -2.324359914,       2.790148101,       1.358611141,    0.005951439796,   -0.000633290122,     -0.0072385391,   1.712271832e-12,   0.0002651633663,     -0.0030308311,    0.005951439796,     -0.0072385391,   -0.000633290122,     -0.1064095654
          0,           0,         218,      -4.703025778,      -5.862040201,     -0.8771354378,      -1.282391814,      -2.312626717,       2.795887141,       1.413462323,     0.00584227488,  -0.0006255437985,   -0.007149998226,   1.570697419e-12,   0.0002649005547,   -0.003027827154,     0.00584227488,   -0.007149998226,  -0.0006255437985,     -0.1070719559
          0,           0,         219,      -4.700131635,      -5.892286637,     -0.8801071274,      -1.271465089,      -2.301457733,       2.801153203,       1.464166737,    0.005725474308,  -0.0006173258323,   -0.007056066453,   1.422751294e-12,   0.0002645097279,   -0.003023359988,    0.005725474308,   -0.007056066453,  -0.0006173258323,     -0.1078209069
          0,           0,         220,      -4.697178234,       -5.93001722,     -0.8831272417,      -1.261133937,      -2.290428136,       2.806515323,       1.511390733,    0.005599354244,  -0.0006085943164,   -0.006956264779,   1.280305982e-12,   0.0002639831368,    -0.00301734103,    0.005599354244,   -0.006956264779,  -0.0006085943164,     -0.1086900899
          0,           0,         221,      -4.695141618,      -5.960442994,     -0.8863358339,      -1.252245065,      -2.280861155,       2.810952586,       1.555840501,    0.005466487013,  -0.0005994898972,   -0.006852200801,   1.140443024e-12,   0.0002633408908,   -0.003010000128,    0.005466487013,   -0.006852200801,  -0.0005994898972,     -0.1096663901
          0,           0,         222,      -4.694188027,      -5.978917585,     -0.8896907748,      -1.245189789,      -2.273111814,       2.814112257,       1.594222971,    0.005329299175,  -0.0005901385449,   -0.006745314363,   1.002130514e-12,   0.0002626014755,   -0.003001548578,    0.005329299175,   -0.006745314363,  -0.0005901385449,     -0.1107347375
          0,           0,         223,      -4.694206755,      -5.984572669,     -0.8930901294,      -1.239956471,      -2.267222248,       2.816016516,        1.62614553,    0.005189570913,  -0.0005806304937,   -0.006636636848,   8.672713476e-13,   0.0002617749618,   -0.002992101488,    0.005189570913,   -0.006636636848,  -0.0005806304937,     -0.1118841044
          0,           0,         224,      -4.695102628,      -5.979638269,     -0.8965430326,      -1.236411644,      -2.263155941,       2.816742691,       1.652156865,    0.005048429342,  -0.0005710358257,   -0.006526969299,   7.355159363e-13,   0.0002608719129,   -0.002981779596,    0.005048429342,   -0.006526969299,  -0.0005710358257,     -0.1131115812
          0,           0,         225,      -4.696756523,      -5.965901161,      -0.899985927,      -1.234440906,      -2.260833655,       2.816422598,       1.673388094,    0.004906934653,   -0.000561412366,   -0.006416972658,   6.066366165e-13,   0.0002598996521,   -0.002970666609,    0.004906934653,   -0.006416972658,   -0.000561412366,     -0.1144120323
          0,           0,         226,      -4.699119761,      -5.946171381,     -0.9034408276,       -1.23395273,      -2.260159235,       2.815116107,       1.690569147,    0.004766068931,  -0.0005518098546,   -0.006307215458,   4.803796663e-13,   0.0002588661731,   -0.002958853894,    0.004766068931,   -0.006307215458,  -0.0005518098546,     -0.1157788237
          0,           0,         227,      -4.702079937,      -5.923462083,     -0.9068624881,      -1.234776336,      -2.260943514,       2.812946332,       1.704148676,    0.004626630021,  -0.0005422701588,   -0.006198176243,   3.565796677e-13,   0.0002577787012,   -0.002946424038,    0.004626630021,   -0.006198176243,  -0.0005422701588,     -0.1172062941
          0,           0,         228,      -4.705635924,      -5.900084195,      -0.910296644,      -1.236907901,      -2.263112806,       2.809910911,       1.714531512,    0.004489248884,   -0.000532826292,   -0.006090232358,   2.350219568e-13,   0.0002566424412,   -0.002933436532,    0.004489248884,   -0.006090232358,   -0.000532826292,     -0.1186894079
          0,           0,         229,      -4.709576787,      -5.877519689,     -0.9136044516,      -1.240071806,       -2.26639308,       2.806242704,       1.722127415,    0.004354345584,  -0.0005235043266,   -0.005983681812,   1.155285872e-13,   0.0002554615858,   -0.002919939297,    0.004354345584,   -0.005983681812,  -0.0005235043266,     -0.1202257185
          0,           0,         230,      -4.713900692,      -5.856518974,     -0.9168705545,      -1.244219433,       -2.27072514,       2.801961484,       1.727257152,    0.004222213895,  -0.0005143247102,   -0.005878758323,  -1.958012902e-15,   0.0002542407373,   -0.002905984938,    0.004222213895,   -0.005878758323,  -0.0005143247102,     -0.1218139874
          0,           0,         231,        -4.7185147,      -5.837318101,     -0.9200861804,      -1.249172753,      -2.275917827,       2.797185765,       1.730184589,    0.004093166005,  -0.0005053046996,   -0.005775659135,  -1.172253306e-13,   0.0002529842852,    -0.00289162363,    0.004093166005,   -0.005775659135,  -0.0005053046996,       -0.12345082
          0,           0,         232,      -4.723393441,      -5.820105324,     -0.9232895372,      -1.254866478,      -2.281868901,        2.79196169,       1.731032715,    0.003967456149,   -0.000496458323,   -0.005674544594,  -2.303224541e-13,    0.000251696246,   -0.002876901279,    0.003967456149,   -0.005674544594,   -0.000496458323,     -0.1251326554
          0,           0,         233,      -4.728421408,      -5.804955534,      -0.926453092,      -1.261079808,      -2.288362786,       2.786440095,       1.729940274,    0.003845269988,  -0.0004877967633,   -0.005575542519,  -3.410999418e-13,   0.0002503803408,   -0.002861860417,    0.003845269988,   -0.005575542519,  -0.0004877967633,     -0.1268563104
          0,           0,         234,      -4.733573299,      -5.791847033,     -0.9296094392,       -1.26773344,      -2.295310196,       2.780669185,       1.727006018,    0.003726740255,  -0.0004793287726,   -0.005478752948,  -4.495714288e-13,   0.0002490400049,   -0.002846540312,    0.003726740255,   -0.005478752948,  -0.0004793287726,     -0.1286187767
          0,           0,         235,      -4.738778283,      -5.780714703,     -0.9327211511,      -1.274709754,      -2.302577309,       2.774733943,        1.72226115,    0.003611957891,  -0.0004710613402,   -0.005384255769,  -5.572534807e-13,   0.0002476781196,   -0.002830973896,    0.003611957891,   -0.005384255769,  -0.0004710613402,     -0.1304171738
          0,           0,         236,       -4.74397185,      -5.771481703,     -0.9357747187,      -1.281888459,      -2.310022694,        2.76871803,       1.715779173,    0.003500982561,  -0.0004629991005,   -0.005292103952,   -6.62577425e-13,   0.0002462969622,   -0.002815187198,    0.003500982561,   -0.005292103952,  -0.0004629991005,      -0.132248331
          0,           0,         237,      -4.749137261,      -5.764074071,      -0.938808694,      -1.289162309,      -2.317516967,         2.7626588,       1.707603664,    0.003393847259,  -0.0004551458361,   -0.005202340734,  -7.653142734e-13,   0.0002448994951,   -0.002799214081,    0.003393847259,   -0.005202340734,  -0.0004551458361,     -0.1341091102
          0,           0,         238,      -4.754240236,      -5.758427106,     -0.9418302978,      -1.296430314,      -2.324942016,       2.756606069,       1.697733031,    0.003290561323,  -0.0004475039457,   -0.005114993532,  -8.725820107e-13,   0.0002434883454,   -0.002783084569,    0.003290561323,   -0.005114993532,  -0.0004475039457,     -0.1359962334
          0,           0,         239,      -4.759199822,      -5.754488893,     -0.9447876685,      -1.303583237,      -2.332168111,       2.750657498,       1.686204574,    0.003191111273,  -0.0004400728827,   -0.005030056098,  -9.760874899e-13,   0.0002420636688,   -0.002766800446,    0.003191111273,   -0.005030056098,  -0.0004400728827,     -0.1379058407
          0,           0,         240,      -4.764026237,      -5.752785581,     -0.9477439537,      -1.310563962,      -2.339125933,       2.744802626,       1.672829656,    0.003095468434,  -0.0004328530889,   -0.004947533483,  -1.079567758e-12,   0.0002406277954,   -0.002750388342,    0.003095468434,   -0.004947533483,  -0.0004328530889,     -0.1398344381
          0,           0,         241,      -4.768662235,      -5.754333917,     -0.9506941616,      -1.317289619,       -2.34572198,       2.739097598,       1.657295305,    0.003003586187,  -0.0004258440029,   -0.004867419267,  -1.178949626e-12,   0.0002391827555,   -0.002733871464,    0.003003586187,   -0.004867419267,  -0.0004258440029,     -0.1417785196
          0,           0,         242,      -4.773139644,      -5.758734556,     -0.9536982063,      -1.323733202,      -2.351902651,       2.733558552,       1.639832192,    0.002915410656,   -0.000419045201,    -0.00478970861,  -1.274214153e-12,   0.0002377315343,   -0.002717283933,    0.002915410656,    -0.00478970861,   -0.000419045201,     -0.1437345371
          0,           0,         243,      -4.777413304,      -5.766988722,     -0.9567597478,      -1.329807438,      -2.357577138,        2.72821789,       1.620058332,    0.002830877881,  -0.0004124553354,   -0.004714386105,  -1.365288722e-12,   0.0002362767722,    -0.00270065593,    0.002830877881,   -0.004714386105,  -0.0004124553354,     -0.1456987382
          0,           0,         244,       -4.78148886,      -5.777345232,     -0.9598367762,      -1.335493272,      -2.362751359,        2.72321039,        1.59958007,    0.002749892053,  -0.0004060719203,   -0.004641423341,  -1.452057378e-12,   0.0002348202651,   -0.002684007981,    0.002749892053,   -0.004641423341,  -0.0004060719203,      -0.147668313
          0,           0,         245,      -4.785567441,      -5.788692463,     -0.9630362789,      -1.341095471,      -2.367690347,       2.718343813,       1.579326524,    0.002672371751,  -0.0003998945714,   -0.004570815924,  -1.538827777e-12,   0.0002333651984,   -0.002667376495,    0.002672371751,   -0.004570815924,  -0.0003998945714,     -0.1496403228
          0,           0,         246,      -4.789604671,      -5.800894573,     -0.9662381854,      -1.346673887,      -2.372429802,       2.713633466,       1.559517301,    0.002598253741,  -0.0003939202839,   -0.004502529509,  -1.620789659e-12,   0.0002319127791,   -0.002650775271,    0.002598253741,   -0.004502529509,  -0.0003939202839,     -0.1516096283
          0,           0,         247,      -4.793669013,      -5.813740485,     -0.9694739475,      -1.352324051,      -2.377067288,       2.708983775,       1.540350004,    0.002527474059,  -0.0003881473787,   -0.004436544904,  -1.697939381e-12,     0.00023046587,   -0.002634237026,    0.002527474059,   -0.004436544904,  -0.0003881473787,     -0.1535712611
          0,           0,         248,      -4.797824938,      -5.827159063,     -0.9727749856,      -1.358141647,      -2.381698849,        2.70429135,       1.521846917,    0.002459964964,  -0.0003825739547,    -0.00437284038,  -1.770280918e-12,   0.0002290272645,   -0.002617793694,    0.002459964964,    -0.00437284038,  -0.0003825739547,     -0.1555200827
          0,           0,         249,      -4.802091182,      -5.841353952,     -0.9761423186,      -1.364173944,      -2.386383647,       2.699510626,       1.503966761,    0.002395655011,  -0.0003771978972,   -0.004311391765,   -1.83787362e-12,   0.0002275996417,   -0.002601475892,    0.002395655011,   -0.004311391765,  -0.0003771978972,     -0.1574508414
